foo,bar,baz,high,low
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160219,39,24
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160220,61,39
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160221,55,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160222,52,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160223,40,35
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160224,60,36
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160225,61,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160226,39,27
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160227,41,26
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160228,60,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160229,61,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160301,52,39
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160302,55,29
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160303,36,26
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160304,39,30
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160305,41,28
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160306,44,32
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160307,60,36
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160308,67,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160309,77,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160310,79,63
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160311,68,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160312,59,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160313,62,50
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160314,51,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160315,57,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160316,65,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160317,63,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160318,57,42
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160319,46,36
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160320,43,32
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160321,50,32
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160322,56,35
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160323,71,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160324,55,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160325,72,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160326,55,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160327,55,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160328,62,42
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160329,53,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160330,56,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160331,73,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160401,79,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160402,61,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160403,50,34
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160404,45,29
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160405,43,26
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160406,48,30
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160407,58,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160408,50,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160409,43,36
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160410,50,31
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160411,65,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160412,59,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160413,58,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160414,62,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160415,65,42
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160416,68,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160417,75,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160418,82,51
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160419,73,55
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160420,69,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160421,73,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160422,79,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160423,71,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160424,68,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160425,69,50
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160426,60,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160427,62,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160428,59,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160429,58,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160430,65,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160501,51,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160502,60,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160503,56,51
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160504,52,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160505,57,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160506,54,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160507,60,48
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160508,66,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160509,72,52
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160510,63,50
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160511,76,50
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160512,80,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160513,65,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160514,73,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160515,59,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160516,66,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160517,64,52
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160518,68,52
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160519,73,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160520,76,53
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160521,66,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160522,70,52
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160523,78,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160524,73,58
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160525,88,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160526,90,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160527,87,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160528,92,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160529,87,70
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160530,82,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160531,85,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160601,83,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160602,78,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160603,70,63
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160604,83,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160605,71,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160606,83,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160607,85,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160608,67,52
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160609,71,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160610,77,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160611,88,59
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160612,83,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160613,74,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160614,79,58
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160615,85,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160616,74,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160617,78,63
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160618,87,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160619,88,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160620,84,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160621,87,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160622,86,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160623,83,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160624,84,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160625,86,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160626,87,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160627,83,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160628,76,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160629,83,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160630,85,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160701,79,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160702,76,63
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160703,78,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160704,84,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160705,86,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160706,91,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160707,89,77
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160708,86,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160709,72,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160710,80,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160711,81,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160712,82,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160713,85,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160714,88,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160715,88,79
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160716,90,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160717,89,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160718,93,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160719,83,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160720,85,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160721,90,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160722,94,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160723,96,80
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160724,94,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160725,93,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160726,89,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160727,91,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160728,95,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160729,85,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160730,84,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160731,78,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160801,80,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160802,79,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160803,80,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160804,81,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160805,83,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160806,87,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160807,86,70
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160808,86,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160809,87,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160810,86,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160811,91,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160812,93,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160813,96,81
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160814,94,78
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160815,92,77
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160816,87,78
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160817,85,77
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160818,85,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160819,88,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160820,83,70
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160821,86,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160822,79,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160823,82,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160824,88,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160825,86,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160826,90,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160827,89,73
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160828,89,72
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160829,91,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160830,86,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160831,89,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160901,79,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160902,81,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160903,75,66
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160904,80,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160905,84,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160906,80,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160907,85,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160908,89,71
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160909,91,75
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160910,90,74
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160911,83,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160912,78,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160913,83,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160914,91,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160915,74,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160916,73,61
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160917,77,59
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160918,82,70
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160919,76,69
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160920,82,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160921,84,68
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160922,86,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160923,87,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160924,71,58
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160925,70,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160926,74,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160927,74,64
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160928,69,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160929,64,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160930,59,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161001,62,56
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161002,63,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161003,72,60
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161004,69,60
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161005,67,53
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161006,73,55
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161007,75,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161008,68,58
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161009,65,51
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161010,64,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161011,63,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161012,66,53
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161013,67,53
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161014,62,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161015,65,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161016,69,53
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161017,81,63
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161018,81,67
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161019,85,65
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161020,70,62
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161021,69,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161022,57,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161023,61,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161024,62,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161025,52,43
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161026,51,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161027,55,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161028,51,42
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161029,64,39
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161030,76,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161031,54,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161101,58,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161102,70,54
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161103,72,57
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161104,61,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161105,62,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161106,59,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161107,53,41
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161108,66,41
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161109,59,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161110,56,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161111,63,41
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161112,50,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161113,61,41
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161114,62,46
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161115,56,47
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161116,61,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161117,61,49
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161118,64,44
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161119,63,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161120,42,34
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161121,41,36
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161122,41,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161123,45,35
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161124,48,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161125,54,45
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161126,50,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161127,50,39
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161128,52,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161129,60,51
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161130,58,50
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161201,54,42
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161202,51,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161203,47,41
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161204,47,39
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161205,49,38
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161206,46,37
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161207,46,40
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161209,43,30
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161210,35,28
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161211,35,28
